BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20220901,360200,KINDEX 미국S&P500,13465,-130,-0.96,13575.86,13450,13580,13385,102196,1374327725,510323500000,517240197546,37900000,S&P 500,3966.85,11.85,0.30
20220901,438080,KINDEX 미국S&P500채권혼합액티브,9945,55,0.56,9938.84,9925,9945,9870,2382,23621825,7956000000,7951072234,800000,S&P500 and Short-Term Treasury 30/70 Blend Index,153.69,0.14,0.09
20220901,309230,KINDEX 미국WideMoat가치주,18125,-150,-0.82,18200.44,18270,18270,17890,9328,168814695,87000000000,85542052073,4800000,MorningStar Wide Moat Focus Index,10085.61,-46.28,-0.46
20220901,402970,KINDEX 미국고배당S&P,10665,-95,-0.88,10715.05,10660,10690,10585,18324,195098240,66123000000,65361814957,6200000,Dow Jones U.S. Dividend 100 Price Return Index,5124.73,18.83,0.37
20220901,367380,KINDEX 미국나스닥100,12630,-170,-1.33,12781.8,12700,12700,12560,110436,1393081410,405423000000,410295777841,32100000,NASDAQ 100,12274.63,2.60,0.02
20220901,438100,KINDEX 미국나스닥100채권혼합액티브,9905,30,0.3,9910.42,9860,9910,9840,2135,21074055,7924000000,7928332973,800000,NASDAQ-100 US T-Bills 30/70 Index,1361.38,0.09,0.01
20220901,391600,KINDEX 미국친환경그린테마INDXX,11585,-75,-0.64,11766.15,11685,11685,11550,22279,259128350,56766500000,51771058209,4900000,Indxx US Green Infrastructure Price return Index,3672.65,-49.17,-1.32
20220901,245710,KINDEX 베트남VN30(합성),21340,-85,-0.4,21804.72,21425,21480,21305,13741,293489475,170720000000,174437784122,8000000,VN30 Index(PR),1301.44,0.00,0.00
20220901,131890,KINDEX 삼성그룹동일가중,14980,-325,-2.12,14964.45,15150,15170,14980,27,406875,7490000000,7482225847,500000,MKF SAMs EW 지수,14948.78,-352.25,-2.30
20220901,108450,KINDEX 삼성그룹섹터가중,13985,-395,-2.75,13987.51,14165,14165,13980,5542,77664050,32165500000,32171269529,2300000,MKF SAMs SW,13931.75,-394.55,-2.75
20220901,277540,KINDEX 아시아TOP50S&P,12520,-165,-1.3,12647.63,12510,12590,12385,1831,22752240,20658000000,20868596317,1650000,S&P ASIA50 Price Return Index,3582.78,-40.43,-1.12
20220901,433500,KINDEX 원자력테마딥서치,12200,-490,-3.86,12207.39,12635,12635,12190,53683,664579785,14640000000,15869602926,1200000,DeepSearch 원자력테마 지수 (시장가격지수),1220.55,-52.17,-4.10
20220901,256440,KINDEX 인도네시아MSCI(합성),11060,175,1.61,11150.64,11145,11145,10890,31611,348287645,45346000000,45717606848,4100000,MSCI Indonesia Index,7372.34,-6.96,-0.09
20220901,145670,KINDEX 인버스,6040,145,2.46,6036.95,5960,6040,5960,15978,96064865,5436000000,5433255923,900000,코스피 200 선물지수,1593.05,-32.92,-2.02
20220901,238720,KINDEX 일본Nikkei225(H),18215,-390,-2.1,18596.0,18400,18410,18215,1289,23605170,12750500000,13017198808,700000,Nikkei 225,27661.47,-430.06,-1.53
20220901,196030,KINDEX 일본TOPIX레버리지(H),20600,-640,-3.01,21218.88,21305,21305,20550,363,7473505,10300000000,10609440200,500000,TOPIX,1935.49,-27.67,-1.41
20220901,205720,KINDEX 일본TOPIX인버스(합성 H),4085,50,1.24,4048.67,4055,4085,4055,5661,23055775,7353000000,7287605642,1800000,TOPIX,1935.49,-27.67,-1.41
20220901,416090,KINDEX 중국과창판STAR50,7780,-55,-0.7,8256.05,7835,7835,7715,2292,17817935,7780000000,8256048915,1000000,STAR 50 Index(Price Return),1025.66,-4.00,-0.39
20220901,168580,KINDEX 중국본토CSI300,28310,0,0.0,28700.13,28735,28735,28060,2246,63184875,186846000000,189420841593,6600000,CSI 300 Index,4043.74,-35.10,-0.86
20220901,219900,KINDEX 중국본토CSI300레버리지(합성),4225,30,0.72,4330.96,4190,4285,4145,7213,30443765,10140000000,10394306587,2400000,CSI 300 Index,4043.74,-35.10,-0.86
20220901,371870,KINDEX 차이나항셍테크,6255,25,0.4,6297.25,6225,6275,6120,1182,7265485,5629500000,5667527304,900000,Hang Seng TECH Index,4204.03,-69.65,-1.63
20220901,385600,KINDEX 친환경자동차밸류체인액티브,9350,-305,-3.16,9391.99,9550,9550,9350,2413,22782140,23375000000,23479971895,2500000,FnGuide 친환경 자동차 밸류체인 지수,1388.81,-34.05,-2.39
20220901,354500,KINDEX 코스닥150,11205,-320,-2.78,11279.76,11385,11395,11205,434,4901485,15687000000,15791661833,1400000,코스닥 150,1120.98,-34.05,-2.95
20220901,305050,KINDEX 코스피,24630,-555,-2.2,24630.49,24905,24905,24585,247,6099025,6157500000,6157622690,250000,코스피,2415.61,-56.44,-2.28
20220901,261920,KINDEX 필리핀MSCI(합성),13815,0,0.0,13787.86,13720,13830,13720,135,1865955,5526000000,5515145069,400000,MSCI Philippines IMI Index,1550.36,-2.78,-0.18
20220901,069500,KODEX 200,31500,-730,-2.26,31596.22,31820,31845,31480,13628110,431020583980,5455800000000,5432969807707,173200000,코스피 200,315.02,-7.94,-2.46
20220901,226980,KODEX 200 중소형,11750,-340,-2.81,11733.02,11980,11980,11750,417,4947645,5875000000,5866511500,500000,코스피 200 중소형주지수,1177.55,-36.20,-2.98
20220901,337160,KODEX 200ESG,11600,-295,-2.48,11606.01,11675,11730,11600,432,5021435,76560000000,76599683290,6600000,코스피 200 ESG 지수,343.25,-8.71,-2.47
20220901,363580,KODEX 200IT TR,10500,-305,-2.82,10547.52,10640,10640,10500,3622,38197010,70350000000,70668415730,6700000,코스피200 정보기술 TR,3180.50,-98.61,-3.01
20220901,278530,KODEX 200TR,10525,-245,-2.27,10547.49,10635,10635,10515,401075,4236650110,1103546250000,1105904490109,104850000,코스피 200 TR,384.70,-9.70,-2.46
20220901,337150,KODEX 200exTOP,10930,-255,-2.28,10937.15,0,0,0,0,0,12023000000,12030869252,1100000,코스피 200 초대형제외 지수,236.61,-6.23,-2.57
20220901,223190,KODEX 200가치저변동,9105,-215,-2.31,9098.25,9210,9210,9080,3498,31801160,14568000000,14557193242,1600000,코스피 200 가치저변동성,4447.61,-108.68,-2.39
20220901,252650,KODEX 200동일가중,10400,-305,-2.85,10421.07,10605,10605,10400,2627,27448005,10400000000,10421069012,1000000,코스피 200 동일가중지수,2095.65,-57.54,-2.67
20220901,360140,KODEX 200롱코스닥150숏선물,10290,45,0.44,10282.97,10210,10290,10210,3002,30650575,16464000000,16452745050,1600000,코스피200 롱 100% 코스닥150 숏 100% 선물지수,870.53,4.46,0.51
20220901,284430,KODEX 200미국채혼합,12295,-75,-0.61,12295.84,12300,12315,12260,17301,212529125,37376800000,37379351734,3040000,코스피 200 미국채 혼합지수,2960.85,-14.31,-0.48
20220901,252670,KODEX 200선물인버스2X,3155,145,4.82,3150.1,3090,3155,3085,166168978,518438952725,2170009000000,2210426801093,687800000,코스피 200 선물지수,1593.05,-32.92,-2.02
20220901,305720,KODEX 2차전지산업,19365,-665,-3.32,19364.51,19800,19800,19365,1435752,28116852230,1285836000000,1285803267306,66400000,FnGuide 2차전지 산업 지수,3377.72,-122.61,-3.50
20220901,368680,KODEX Fn K-뉴딜디지털플러스,8780,-180,-2.01,8779.31,8890,8890,8760,157,1384230,10536000000,10535177098,1200000,FnGuide K-뉴딜 디지털 플러스 지수,2099.72,-52.69,-2.45
20220901,395170,KODEX Fn Top10동일가중,7515,-95,-1.25,7515.5,7540,7545,7450,822,6190125,102204000000,102210867682,13600000,FnGuide TOP10 동일가중 지수,1176.43,-19.55,-1.63
20220901,337120,KODEX Fn멀티팩터,11705,-130,-1.1,11556.73,11705,11705,11705,5,58525,7023000000,6934036418,600000,FnGuide 멀티팩터 지수,7260.41,-173.08,-2.33
20220901,325010,KODEX Fn성장,13300,-335,-2.46,13299.04,13455,13455,13300,1380,18513995,54530000000,54526054351,4100000,FnGuide 성장 지수(PR),3753.24,-95.60,-2.48
20220901,395160,KODEX Fn시스템반도체,7140,-180,-2.46,7142.47,7225,7225,7130,14732,105690945,16422000000,16427674370,2300000,FnGuide AI반도체지수,1642.91,-46.39,-2.75
20220901,395150,KODEX Fn웹툰&드라마,5915,-175,-2.87,5911.03,6020,6020,5895,4614,27462060,8281000000,8275442300,1400000,FnGuide 웹툰&드라마 지수,888.76,-29.55,-3.22
20220901,266370,KODEX IT,15915,-435,-2.66,15911.61,16160,16160,15890,9924,158744895,28647000000,28640889902,1800000,KRX 정보기술,1364.58,-41.08,-2.92
20220901,401470,KODEX K-메타버스액티브,8255,-220,-2.6,8285.3,8360,8375,8255,173379,1443286920,288512250000,289571242787,34950000,FnGuide K-메타버스 지수,1283.30,-34.19,-2.60
20220901,385520,KODEX K-미래차액티브,9795,-155,-1.56,9794.82,9870,9885,9780,7474,73487265,64157250000,63666362245,6550000,FnGuide K-미래차 지수,1803.89,-33.99,-1.85
20220901,385510,KODEX K-신재생에너지액티브,11720,-370,-3.06,11714.87,11975,12095,11710,66011,785248135,68562000000,68531990024,5850000,FnGuide K-신재생에너지 플러스 지수,1669.30,-53.21,-3.09
20220901,373490,KODEX K-이노베이션액티브,10075,-245,-2.37,10111.53,10220,10220,10075,850,8646710,5037500000,5055765882,500000,FnGuide K-이노베이션 지수,1719.36,-40.96,-2.33
20220901,292190,KODEX KRX300,14630,-350,-2.34,14634.77,14805,14805,14630,2564,37727510,35112000000,35123448656,2400000,KRX 300,1432.34,-36.54,-2.49
20220901,306950,KODEX KRX300레버리지,11590,-635,-5.19,11570.5,11905,12000,11565,4116,48657790,11590000000,11570499327,1000000,KRX 300,1432.34,-36.54,-2.49
20220901,404260,KODEX KRX기후변화솔루션,9300,-225,-2.36,9312.33,9410,9410,9300,510,4769155,35340000000,35386854221,3800000,KRX 기후변화 솔루션지수,1802.23,-41.53,-2.25
20220901,229720,KODEX KTOP30,16515,-315,-1.87,16548.97,16690,16690,16515,456,7545695,9909000000,9929381166,600000,KTOP 30,8312.46,-184.66,-2.17
20220901,291890,KODEX MSCI EM선물(H),7890,-25,-0.32,7931.99,7855,7900,7835,971,7631705,4734000000,4759194503,600000,iEdge Emerging Markets Futures Index(ER),1095.97,-8.77,-0.79
20220901,289040,KODEX MSCI KOREA ESG유니버설,9445,-205,-2.12,9416.59,9485,9490,9420,69,651655,15112000000,15066546815,1600000,MSCI Korea ESG Universal Capped Index,1313.05,-33.88,-2.52
20220901,156080,KODEX MSCI Korea,14875,-335,-2.2,14865.55,14940,15000,14875,63,939675,8925000000,8919332808,600000,MSCI Korea Index,726.75,-17.83,-2.39
20220901,278540,KODEX MSCI Korea TR,10310,-265,-2.51,10314.64,10425,10425,10295,323038,3338139575,580453000000,580714386630,56300000,MSCI Korea TR Index,1301.59,-31.92,-2.39
20220901,275280,KODEX MSCI모멘텀,10145,-325,-3.1,10145.41,0,0,0,0,0,6087000000,6087244707,600000,MSCI Korea IMI Momentum Capped,3288.05,-104.68,-3.09
20220901,275290,KODEX MSCI밸류,10290,-230,-2.19,10320.25,10340,10365,10290,232,2395600,7203000000,7224174027,700000,MSCI Korea IMI Enhanced Value Capped,6033.65,-115.78,-1.88
20220901,275300,KODEX MSCI퀄리티,7875,-180,-2.23,7862.48,7925,7960,7850,4,31610,4725000000,4717487018,600000,MSCI Korea IMI Quality Capped,4575.71,-117.25,-2.50
20220901,269420,KODEX S&P글로벌인프라(합성),14455,-285,-1.93,14658.28,14565,14595,14445,62592,906110735,25961180000,26326271111,1796000,S&P Global Infrastructure Index,2721.58,-19.60,-0.72
20220901,433970,KODEX TDF2030액티브,10295,50,0.49,10260.73,10195,10295,10155,200657,2045874750,12868750000,12825910377,1250000,Samsung Korea Target Date 2030 Index (Price Return),1350.31,0.92,0.07
20220901,433980,KODEX TDF2040액티브,10370,15,0.14,10383.02,10280,10370,10265,5173,53169000,7777500000,7787264678,750000,Samsung Korea Target Date 2040 Index (Price Return),1461.21,3.11,0.21
20220901,434060,KODEX TDF2050액티브,10460,-50,-0.48,10514.61,10410,10460,10400,16005,166851075,9414000000,9463152176,900000,Samsung Korea Target Date 2050 Index (Price Return),1575.72,5.60,0.36
20220901,329650,KODEX TRF3070,10795,-40,-0.37,10793.9,10850,10850,10770,32252,347891740,156527500000,156511514072,14500000,FnGuide TRF 3070 지수,1395.18,-1.52,-0.11
20220901,329660,KODEX TRF5050,11880,-135,-1.12,11902.03,11920,11920,11820,1958,23188910,21384000000,21423652326,1800000,FnGuide TRF 5050 지수,1570.65,1.49,0.09
20220901,329670,KODEX TRF7030,13005,-180,-1.37,13035.71,12995,13015,12895,2425,31454850,20808000000,20857130955,1600000,FnGuide TRF 7030 지수,1754.18,5.21,0.30
20220901,315930,KODEX Top5PlusTR,15240,-310,-1.99,15219.62,15330,15330,15180,10511,159946820,534924000000,534208789495,35100000,FnGuide TOP 5 Plus Total Return 지수,1539.33,-33.10,-2.11
20220901,117700,KODEX 건설,2935,-115,-3.77,2947.05,3020,3020,2935,378648,1128637490,67211500000,67487490577,22900000,KRX 건설,596.21,-20.23,-3.28
20220901,300950,KODEX 게임산업,8825,-245,-2.7,8822.22,8955,8955,8810,17358,153929745,18532500000,18526666012,2100000,FnGuide 게임 산업 지수,1077.11,-31.88,-2.87
20220901,266390,KODEX 경기소비재,9845,-210,-2.09,9849.55,9970,9975,9825,266,2627015,6891500000,6894683583,700000,KRX 경기소비재,1129.79,-27.23,-2.35
20220901,279530,KODEX 고배당,9430,-115,-1.2,9449.83,9530,9530,9425,27402,259169070,29233000000,29294468493,3100000,FnGuide 고배당 Plus 지수,14574.56,-183.59,-1.24
20220901,276990,KODEX 글로벌4차산업로보틱스(합성),14820,-330,-2.18,15068.16,14985,14985,14800,6946,103273445,16153800000,16424296777,1090000,ROBO Global Robotics & Automation UCITS Price Return Index,747.70,-20.59,-2.68
20220901,102960,KODEX 기계장비,5580,-200,-3.46,5596.84,5750,5755,5580,35364,200218820,16405200000,16454700177,2940000,KRX 기계장비,600.63,-21.90,-3.52
20220901,122630,KODEX 레버리지,14775,-735,-4.74,14892.17,15095,15130,14765,26337404,393325627860,2126122500000,2029803198617,143900000,코스피 200,315.02,-7.94,-2.46
20220901,321410,KODEX 멀티에셋하이인컴(H),9155,-120,-1.29,9221.37,9200,9200,9155,8,73370,4577500000,4610682984,500000,Morningstar Multi-Asset High Income 10% Capped Index,989.62,-6.11,-0.61
20220901,244620,KODEX 모멘텀Plus,10335,-270,-2.55,10334.53,10515,10525,10335,6279,65732665,8268000000,8267620203,800000,FnGuide 모멘텀 Plus 지수,3351.29,-94.21,-2.73
20220901,428560,KODEX 미국ETF산업Top10 Indxx,11155,-50,-0.45,11235.08,11040,11160,10790,12474,138065240,21752250000,21908401179,1950000,Indxx US ETF Industry Top10 Index(Price Return),2769.42,20.18,0.73
20220901,314250,KODEX 미국FANG플러스(H),20065,-685,-3.3,20376.19,20150,20260,20045,109902,2212193845,386451900000,392852975122,19260000,NYSE U.S. Big TECH 10 INDEX,5256.57,-0.75,-0.01
20220901,379800,KODEX 미국S&P500TR,11825,-105,-0.88,11910.66,11895,11895,11730,1092782,12903329505,501971250000,505011952397,42450000,S&P 500 Total Return Index,8400.96,26.54,0.32
20220901,219480,KODEX 미국S&P500선물(H),18870,-395,-2.05,19015.45,18920,18930,18850,140810,2660330745,131146500000,132157367937,6950000,S&P 500 Futures Total Return Index,582.47,1.84,0.32
20220901,276970,KODEX 미국S&P고배당커버드콜(합성 H),9075,-160,-1.73,9062.62,9115,9245,9040,35955,326053335,45375000000,45313122966,5000000,S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,119.62,0.30,0.25
20220901,185680,KODEX 미국S&P바이오(합성),24760,485,2.0,24718.56,24275,24770,24275,1371,33615830,10052560000,10035734055,406000,S&P Biotechnology Select Industry Index,6652.88,142.58,2.19
20220901,200030,KODEX 미국S&P산업재(합성),21665,-325,-1.48,21917.71,21845,21845,21550,4529,98074875,12435710000,12580766481,574000,S&P Select Sector Industrial Index,934.79,1.28,0.14
20220901,218420,KODEX 미국S&P에너지(합성),12460,-210,-1.66,12700.3,12365,12670,12365,56671,710297570,25468240000,25959422750,2044000,S&P Select Sector Energy Index,819.94,-20.04,-2.39
20220901,379810,KODEX 미국나스닥100TR,10830,-150,-1.37,10965.1,10810,10850,10770,338307,3657371110,359556000000,364041321334,33200000,NASDAQ-100 Total Return Index,14538.40,5.11,0.04
20220901,409820,KODEX 미국나스닥100레버리지(합성 H),5040,-275,-5.17,5159.43,5090,5090,5030,1858995,9410494965,129024000000,133887104230,25600000,NASDAQ 100,12274.63,2.60,0.02
20220901,304940,KODEX 미국나스닥100선물(H),15250,-385,-2.46,15434.01,15500,15500,15230,279348,4266716585,112850000000,113439954331,7400000,NASDAQ 100,12274.63,2.60,0.02
20220901,409810,KODEX 미국나스닥100선물인버스(H),12590,300,2.44,12452.09,12450,12590,12450,173022,2163239890,32734000000,31752838022,2600000,NASDAQ 100,12274.63,2.60,0.02
20220901,280930,KODEX 미국러셀2000(H),11795,-260,-2.16,11893.66,11840,11840,11795,69071,816335520,23590000000,23787317555,2000000,FTSE Russell 2000 Index,1822.82,-21.30,-1.16
20220901,411420,KODEX 미국메타버스나스닥액티브,6920,-200,-2.81,7032.92,6915,6945,6865,75018,517448470,116256000000,117449713203,16800000,Nasdaq CB Insights Metaverse US Index (Price Return),721.23,-2.02,-0.28
20220901,390390,KODEX 미국반도체MV,9720,-265,-2.65,9907.36,9785,9795,9700,44168,430575550,63180000000,64397808719,6500000,MVIS US Listed Semiconductor 25 Index,3144.94,-66.26,-2.06
20220901,390400,KODEX 미국스마트모빌리티S&P,7190,-75,-1.03,7242.23,7210,7210,7130,2773,19862260,11504000000,11587571954,1600000,S&P Kensho Smart Transportation,214.57,-4.32,-1.97
20220901,419420,KODEX 미국클린에너지나스닥,11275,-150,-1.31,11550.09,11250,11375,11250,58707,663143790,15785000000,16170126549,1400000,Nasdaq Clean Edge Green Energy Index (Price Return),816.92,-21.08,-2.52
20220901,266360,KODEX 미디어&엔터테인먼트,14425,-455,-3.06,14422.46,14605,14605,14370,18768,271238555,31735000000,31729408699,2200000,KRX 미디어&엔터테인먼트,2213.49,-70.12,-3.07
20220901,244580,KODEX 바이오,8565,-220,-2.5,8737.56,8780,8780,8565,32098,278716475,37686000000,38445282343,4400000,FnGuide 바이오 지수,2975.46,-82.25,-2.69
20220901,091160,KODEX 반도체,26830,-720,-2.61,26840.31,27160,27215,26825,138824,3758306095,210615500000,210696412449,7850000,KRX 반도체,2757.54,-79.33,-2.80
20220901,325020,KODEX 배당가치,11375,-265,-2.28,11370.83,11500,11500,11370,800,9133565,145600000000,145546671437,12800000,FnGuide SLV 배당가치 지수,1348.32,-31.27,-2.27
20220901,211900,KODEX 배당성장,12745,-260,-2.0,12739.92,12895,12895,12745,8197,104820490,16568500000,16561893540,1300000,코스피 배당성장 50,3179.56,-68.28,-2.10
20220901,237370,KODEX 배당성장채권혼합,11320,-95,-0.83,11330.18,11415,11415,11320,2389,27125080,20376000000,20394331104,1800000,배당성장채권혼합지수,1773.19,-14.49,-0.81
20220901,244670,KODEX 밸류Plus,8265,-165,-1.96,8266.43,8370,8375,8265,3120,25996735,7438500000,7439788063,900000,FnGuide 벨류 Plus 지수,1623.14,-34.01,-2.05
20220901,140700,KODEX 보험,6390,-125,-1.92,6390.27,6450,6460,6365,90068,576559890,15975000000,15975669749,2500000,KRX 보험,1296.57,-25.24,-1.91
20220901,102780,KODEX 삼성그룹,8350,-195,-2.28,8349.71,8455,8455,8345,341686,2865555660,1275880000000,1348478861710,152800000,삼성그룹,8345.47,-221.47,-2.59
20220901,213610,KODEX 삼성그룹밸류,8150,-230,-2.74,8147.83,8265,8265,8150,23043,188547510,244500000000,244435008919,30000000,WISE 삼성그룹 밸류 인덱스,8114.48,-229.88,-2.75
20220901,251350,KODEX 선진국MSCI World,20225,-140,-0.69,20373.0,20245,20245,20100,177377,3585086990,477310000000,480802844554,23600000,MSCI World,2610.25,-17.07,-0.65
20220901,117460,KODEX 에너지화학,15655,-450,-2.79,15655.42,15960,15960,15655,8450,133397610,20821150000,20821711509,1330000,KRX 에너지화학,3138.13,-100.56,-3.10
20220901,140710,KODEX 운송,5100,-155,-2.95,5110.16,5235,5235,5100,103160,531481425,17850000000,17885577330,3500000,KRX 운송,1029.73,-31.47,-2.97
20220901,091170,KODEX 은행,5885,-215,-3.52,5877.06,6035,6050,5875,931183,5532183890,160072000000,158974533269,27200000,KRX 은행,596.62,-25.09,-4.04
20220901,114800,KODEX 인버스,4910,120,2.51,4902.44,4855,4910,4850,34069632,166419573575,904913000000,911364155435,184300000,코스피 200 선물지수,1593.05,-32.92,-2.02
20220901,101280,KODEX 일본TOPIX100,15720,-110,-0.69,15877.62,15825,15825,15635,3579,56134230,9432000000,9526574742,600000,TOPIX100,1276.30,-18.31,-1.41
20220901,091180,KODEX 자동차,18635,-185,-0.98,18648.56,18735,18770,18400,500555,9309608395,712788750000,713307506216,38250000,KRX 자동차,1905.17,-22.03,-1.14
20220901,102970,KODEX 증권,5810,-145,-2.43,5807.3,5905,5905,5805,106503,622718755,37765000000,37747439489,6500000,KRX 증권,584.22,-14.68,-2.45
20220901,419430,KODEX 차이나2차전지MSCI(합성),10240,-80,-0.78,10502.83,10330,10425,10240,167943,1739202520,86016000000,88223789126,8400000,MSCI China all shares IMI Select Batteries Index(Price Return),2434.84,-41.88,-1.69
20220901,169950,KODEX 차이나A50,20595,75,0.37,20839.72,20505,20700,20500,164,3372205,26773500000,27091633800,1300000,FTSE China A50 Index,13385.13,-187.73,-1.38
20220901,283580,KODEX 차이나CSI300,12960,20,0.15,13038.09,12790,13090,12790,54859,714527780,95904000000,96481863786,7400000,CSI 300 Index,4043.74,-35.10,-0.86
20220901,099140,KODEX 차이나H,16680,-155,-0.92,17081.85,16835,16990,16565,7917,133079565,48372000000,49537351583,2900000,Hang Seng China H,6742.04,-123.08,-1.79
20220901,204450,KODEX 차이나H레버리지(H),2455,-80,-3.16,2525.31,2475,2525,2450,506237,1255847140,50573000000,51768918590,20600000,Hang Seng China H,6742.04,-123.08,-1.79
20220901,415340,KODEX 차이나과창판STAR50(합성),8135,-135,-1.63,8369.57,8130,8275,8040,11901,97188805,113890000000,117173932070,14000000,STAR 50 Index(Price Return),1025.66,-4.00,-0.39
20220901,428510,KODEX 차이나메타버스액티브,10835,5,0.05,11008.41,10820,10910,10800,2932,31849425,9209750000,9357146498,850000,Bloomberg Greater China Media & Tech Index(Price Return),1395.64,-27.09,-1.90
20220901,256750,KODEX 차이나심천ChiNext(합성),11970,-30,-0.25,12210.24,12000,12065,11955,2674,32065525,47880000000,48840958446,4000000,SZSE ChiNext Price Index,2533.85,-36.57,-1.42
20220901,372330,KODEX 차이나항셍테크,6285,-55,-0.87,6403.96,6335,6405,6275,144332,914059865,144240750000,146330373864,22950000,Hang Seng TECH Index,4204.03,-69.65,-1.63
20220901,117680,KODEX 철강,8085,-310,-3.69,8107.47,8275,8350,8085,271219,2222993955,40748400000,40294129623,5040000,KRX 철강,1623.35,-57.34,-3.41
20220901,279540,KODEX 최소변동성,10365,-205,-1.94,10371.94,10415,10445,10365,238,2477000,12438000000,12446328358,1200000,KRX 최소변동성지수,6179.44,-131.29,-2.08
20220901,229200,KODEX 코스닥150,11075,-320,-2.81,11232.98,11255,11265,11050,7777862,86767986680,512218750000,511662357772,46250000,코스닥 150,1120.98,-34.05,-2.95
20220901,233740,KODEX 코스닥150레버리지,8510,-465,-5.18,8610.65,8760,8785,8455,11654272,100853605230,863765000000,844704353541,101500000,코스닥 150,1120.98,-34.05,-2.95
20220901,360150,KODEX 코스닥150롱코스피200숏선물,8795,-50,-0.57,8819.14,8835,8905,8795,145,1282925,13192500000,13228708035,1500000,코스닥150 롱 100% 코스피200 숏 100% 선물지수,1013.05,-5.12,-0.50
20220901,251340,KODEX 코스닥150선물인버스,4975,140,2.9,4972.32,4900,4980,4890,49364741,243275069455,455710000000,481817797999,91600000,F-코스닥150 지수,1309.22,-34.03,-2.53
20220901,226490,KODEX 코스피,24520,-520,-2.08,24525.68,24785,24785,24505,49928,1226487045,409484000000,409578851608,16700000,코스피,2415.61,-56.44,-2.28
20220901,237350,KODEX 코스피100,24280,-535,-2.16,24292.56,24560,24560,24280,2660,64788025,16996000000,17004792197,700000,코스피 100,2365.58,-58.52,-2.41
20220901,359210,KODEX 코스피TR,11460,-240,-2.05,11439.06,11570,11570,11460,1013,11638290,38964000000,38892809409,3400000,코스피 TR,2929.72,-68.45,-2.28
20220901,337140,KODEX 코스피대형주,11465,-270,-2.3,11470.62,11580,11580,11465,22127,254600015,35541500000,35558935623,3100000,코스피 대형주,2375.23,-55.55,-2.29
