BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20221101,429000,TIGER 미국S&P500배당귀족,10815,-25,-0.23,10748.22,10860,10860,10770,66746,722059715,27578250000,29557607288,2550000,S&P 500 Dividend Aristocrats 지수 (Price Return),1562.96,-3.56,-0.23
20221101,143850,TIGER 미국S&P500선물(H),45580,60,0.13,45299.09,45370,45600,45345,177793,8088292300,404522500000,392969597170,8875000,S&P 500 Futures Index(ER),356.53,-1.57,-0.44
20221101,225030,TIGER 미국S&P500선물인버스(H),4110,-15,-0.36,4139.32,4130,4135,4110,47319,194809010,8836500000,8899535110,2150000,S&P 500 Futures Total Return Index,568.11,-2.43,-0.43
20221101,133690,TIGER 미국나스닥100,72855,-385,-0.53,72289.51,73020,73135,72570,91291,6651348970,2138294250000,2122420146735,29350000,NASDAQ 100,11288.95,-116.62,-1.02
20221101,435420,TIGER 미국나스닥100TR채권혼합Fn,10060,0,0.0,10064.22,10025,10070,10025,6940,69776695,17102000000,17109174348,1700000,FnGuide 나스닥100 채권혼합 지수(총수익 지수),1382.29,-2.72,-0.20
20221101,418660,TIGER 미국나스닥100레버리지(합성),8830,-110,-1.23,8693.43,8920,8920,8765,638382,5638700425,35761500000,35643055814,4050000,NASDAQ 100,11288.95,-116.62,-1.02
20221101,441680,TIGER 미국나스닥100커버드콜(합성),10040,40,0.4,10054.85,10110,10125,10035,241614,2430721575,31124000000,31170042174,3100000,Cboe Nasdaq-100 BuyWrite V2 지수 (Total Return),727.23,-2.25,-0.31
20221101,429010,TIGER 미국나스닥넥스트100,10745,-45,-0.42,10714.76,10630,10745,10630,15185,162340525,9133250000,9107546631,850000,Nasdaq Next Generation 100 지수 (Price Return),950.36,4.95,0.52
20221101,203780,TIGER 미국나스닥바이오,21470,0,0.0,21439.97,21475,21615,21395,18566,399696855,44228200000,44166338758,2060000,NASDAQ Biotechnology 지수(시장가격지수),4139.28,35.93,0.88
20221101,245340,TIGER 미국다우존스30,23040,-130,-0.56,23016.83,23170,23210,22980,314069,7239000935,111052800000,108639444538,4820000,Dow Jones Industrial Average,32653.20,-79.75,-0.24
20221101,381170,TIGER 미국테크TOP10 INDXX,10120,-35,-0.34,9993.96,10115,10130,10050,372866,3761442400,1363670000000,1357180035150,134750000,Indxx US Tech Top 10 Index,2923.63,-66.03,-2.21
20221101,381180,TIGER 미국필라델피아반도체나스닥,9200,-65,-0.7,9081.47,9200,9200,9125,588340,5392642590,1420940000000,1396275332110,154450000,PHLX Semiconductor Sector Index,2402.75,18.30,0.77
20221101,423920,TIGER 미국필라델피아반도체레버리지(합성),7440,-160,-2.11,7300.49,7545,7545,7400,120586,900403085,47020800000,45993074533,6320000,PHLX Semiconductor Sector Index,2402.75,18.30,0.77
20221101,228810,TIGER 미디어컨텐츠,5575,-10,-0.18,5582.66,5610,5635,5535,185334,1037003975,94496250000,94291179304,16950000,WISE 미디어컨텐츠 지수,2847.74,-10.23,-0.36
20221101,091230,TIGER 반도체,24390,90,0.37,24453.96,24170,24400,24030,19462,473157315,107316000000,107597417322,4400000,KRX 반도체,2445.72,9.67,0.40
20221101,098560,TIGER 방송통신,7690,-15,-0.19,7696.53,7700,7715,7680,5664,43649825,4306400000,4310059017,560000,KRX 방송통신,708.98,-1.15,-0.16
20221101,211560,TIGER 배당성장,14985,130,0.88,14983.58,14860,14985,14835,666,9953255,11688300000,11687188823,780000,코스피 배당성장 50,3014.68,26.64,0.89
20221101,138520,TIGER 삼성그룹펀더멘털,10600,110,1.05,10640.33,10505,10600,10505,7591,80175265,24592000000,25111186249,2320000,MKF SAMs FW,10581.35,108.37,1.03
20221101,157490,TIGER 소프트웨어,8340,30,0.36,8347.21,8310,8355,8225,74573,619225260,57045600000,57094928670,6840000,FnGuide 소프트웨어 지수,4273.30,1.90,0.04
20221101,228800,TIGER 여행레저,3470,65,1.91,3479.38,3405,3470,3385,811731,2790959605,144699000000,144881221688,41700000,WISE 여행레저 지수,1708.31,26.32,1.56
