BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20240902,451060,1Q K200액티브,11500,-70,-0.61,11538.52,11565,11565,11415,27152,312834045,139725000000,140193019998,12150000,코스피 200,362.09,0.54,0.15
20240902,472350,1Q 차이나H(H),11260,-275,-2.38,11441.06,11535,11535,11255,53,597835,14638000000,14873380738,1300000,Hang Seng China H,6212.19,-152.78,-2.40
20240902,105190,ACE 200,36635,-150,-0.41,36703.61,36795,36795,36240,21546,785338785,514721750000,513850569350,14050000,코스피 200,362.09,0.54,0.15
20240902,332500,ACE 200TR,23650,-85,-0.36,23676.23,23785,23785,23400,14961,352681125,40205000000,40249599250,1700000,코스피 200 TR,463.23,0.69,0.15
20240902,385600,ACE 2차전지&친환경차액티브,9990,535,5.66,9960.14,9725,10015,9480,20526,203328185,16983000000,16932243479,1700000,FnGuide 친환경 자동차 밸류체인 지수,1437.99,43.21,3.10
20240902,469150,ACE AI반도체포커스,14695,-135,-0.91,14656.29,14830,14830,14495,50538,737840530,58780000000,58625176989,4000000,FnGuide AI 반도체 포커스 지수(시장가격),1833.43,-22.68,-1.22
20240902,385590,ACE ESG액티브,8140,-15,-0.18,8152.27,8085,8140,8065,61,492865,22792000000,22826351454,2800000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1629.51,12.28,0.76
20240902,380340,ACE Fn5G플러스,9570,-40,-0.42,9531.8,9480,9570,9430,350,3308740,6699000000,6672262406,700000,FnGuide 5G플러스 지수 (시장가격),1901.36,-6.68,-0.35
20240902,226380,ACE Fn성장소비주도주,5585,-20,-0.36,5576.52,5660,5660,5575,535,2999700,6143500000,6134166799,1100000,FnGuide 성장소비주도 지수,1846.33,-12.22,-0.66
20240902,414270,ACE G2전기차&자율주행액티브,8080,-5,-0.06,8178.13,8090,8295,8000,27125,220890895,52116000000,52748911279,6450000,FactSet US-China Electric&Autonomous Vehicle Price Return Index,215.59,-3.69,-1.68
20240902,475050,ACE KPOP포커스,6540,-80,-1.21,6552.1,6595,6640,6530,30195,198146735,18966000000,19001075817,2900000,iSelect K-POP 포커스지수(시장가격),1641.28,-15.70,-0.95
20240902,483340,ACE 구글밸류체인액티브,9170,165,1.83,9173.97,9295,9295,9100,18364,168347515,41723500000,42658943418,4550000,KEDI 글로벌 AI 클라우드 지수,3896.13,0.00,0.00
20240902,411050,ACE 글로벌메타버스테크액티브,11895,120,1.02,12113.31,12890,12890,11890,2269,27143385,17842500000,18169968378,1500000,Bloomberg Global Digital Media & Tech Select Price Return Index,4338.39,8.96,0.21
20240902,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,23925,120,0.5,24035.52,24250,24250,23805,116393,2783092465,440220000000,442253492587,18400000,Solactive Global Semiconductor TOP4 Plus Price Return Index,4604.85,64.85,1.43
20240902,435040,ACE 글로벌브랜드TOP10블룸버그,15345,155,1.02,15266.11,15190,15345,15190,267,4089540,13810500000,13739501054,900000,Bloomberg Global Select Industry Leaders TOP10 Index(PR),4024.70,-4.47,-0.11
20240902,460960,ACE 글로벌인컴TOP10 SOLACTIVE,10640,40,0.38,10641.4,10640,10690,10590,23778,253015820,29260000000,29263842217,2750000,Solactive Global Superior Income TOP 10 Price Return Index,783.16,0.00,0.00
20240902,265690,ACE 러시아MSCI(합성),9445,0,0.0,46.72,0,0,0,0,0,17473250000,86429271,1850000,MSCI Russia 25% Capped Price Return Index,-,-,-
20240902,152500,ACE 레버리지,7385,-15,-0.2,7388.1,7410,7410,7235,3598,26297975,9600500000,9604529938,1300000,코스피 200,362.09,0.54,0.15
20240902,483330,ACE 마이크로소프트밸류체인액티브,9960,90,0.91,9961.86,10060,10060,9940,92075,916583285,48804000000,48813102285,4900000,KEDI 글로벌생성형AI 지수,3265.27,0.00,0.00
20240902,291130,ACE 멕시코MSCI(합성),12290,30,0.24,12326.36,12260,12330,12260,6207,76280840,11061000000,11093726477,900000,MSCI MEXICO IMI 25/50 Price return Index,10688.36,102.19,0.97
20240902,480030,ACE 미국500 15%프리미엄분배(합성),10215,75,0.74,10230.65,10195,10235,10195,102218,1044037500,96021000000,96168073038,9400000,Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1106.89,0.00,0.00
20240902,280320,ACE 미국IT인터넷S&P(합성 H),16235,230,1.44,16180.71,16250,16255,16110,390,6298115,12988000000,12944569579,800000,다우존스 인터넷 종합지수,927.56,0.00,0.00
20240902,360200,ACE 미국S&P500,19020,160,0.85,19041.05,18965,19065,18965,269878,5133998605,1224888000000,1222435444480,64400000,S&P 500,5648.40,0.00,0.00
20240902,438080,ACE 미국S&P500채권혼합액티브,11700,30,0.26,11698.02,11670,11740,11670,60095,703700990,98280000000,98263342997,8400000,S&P500 and Short-Term Treasury 30/70 Blend Index,183.45,0.00,0.00
20240902,309230,ACE 미국WideMoat동일가중,25795,195,0.76,25837.94,25680,25825,25665,84052,2165675850,110402600000,110586361800,4280000,MorningStar Wide Moat Focus Index,14471.45,0.00,0.00
20240902,367380,ACE 미국나스닥100,20010,160,0.81,20048.62,19955,20070,19955,247418,4955054895,1010505000000,1012455257867,50500000,NASDAQ 100,19574.64,0.00,0.00
20240902,438100,ACE 미국나스닥100채권혼합액티브,12095,75,0.62,12079.83,12090,12120,12020,21769,263284460,47170500000,47111330657,3900000,NASDAQ-100 US T-Bills 30/70 Index,1688.22,0.00,0.00
20240902,480040,ACE 미국반도체15%프리미엄분배(합성),10380,150,1.47,10446.88,10510,10510,10340,75322,781593450,85116000000,85664386171,8200000,Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1403.52,0.00,0.00
20240902,402970,ACE 미국배당다우존스,12215,95,0.78,12221.62,12180,12240,12180,184991,2260559495,405538000000,408202123139,33200000,Dow Jones U.S. Dividend 100 Price Return Index,5951.14,0.00,0.00
20240902,480020,ACE 미국빅테크7+ 15%프리미엄분배(합성),10675,90,0.85,10700.91,10640,10690,10640,123909,1321409605,155855000000,156233339165,14600000,Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1751.88,0.00,0.00
20240902,465580,ACE 미국빅테크TOP7 Plus,14365,110,0.77,14430.58,14315,14430,14315,124355,1789524835,428795250000,426423774881,29850000,Solactive US Big Tech Top 7 Plus Price Return Index,24349.43,0.00,0.00
20240902,465610,ACE 미국빅테크TOP7 Plus레버리지(합성),18775,230,1.24,18956.37,18760,19390,18660,28198,529467440,58202500000,58764747261,3100000,Solactive US Big Tech Top 7 Plus Price Return Index,24349.43,0.00,0.00
20240902,465620,ACE 미국빅테크TOP7 Plus인버스(합성),12915,-230,-1.75,12922.44,12860,13010,12855,3663,47131745,2583000000,2584488918,200000,Solactive US Big Tech Top 7 Plus Price Return Index,24349.43,0.00,0.00
20240902,473590,ACE 미국주식베스트셀러,13280,145,1.1,13376.46,13285,13435,13280,5921,79021170,19256000000,19395870221,1450000,FnGuide 미국 주식 베스트셀러 지수(시장가격지수),7163.92,0.00,0.00
20240902,391600,ACE 미국친환경그린테마INDXX,8805,75,0.86,8855.44,8850,8850,8800,183,1611540,18050250000,18153656398,2050000,Indxx US Green Infrastructure Price return Index,2794.88,0.00,0.00
20240902,245710,ACE 베트남VN30(합성),20320,-70,-0.34,20495.94,20495,20500,20295,29956,609250985,270256000000,272596007531,13300000,VN30 Index(PR),1331.52,0.00,0.00
20240902,131890,ACE 삼성그룹동일가중,18505,15,0.08,18485.92,18490,18505,18360,181,3341120,9252500000,9242960714,500000,MKF SAMs EW 지수,18475.10,28.05,0.15
20240902,108450,ACE 삼성그룹섹터가중,15620,-105,-0.67,15672.03,15690,15690,15570,1047,16386430,51546000000,51717697895,3300000,MKF SAMs SW,15620.10,49.19,0.32
20240902,277540,ACE 아시아TOP50S&P,14675,-145,-0.98,14790.53,14745,14875,14655,2999,44129090,22012500000,22185788443,1500000,S&P ASIA50 Price Return Index,4125.46,-11.39,-0.28
20240902,483420,ACE 애플밸류체인액티브,10090,65,0.65,10077.19,10250,10250,10005,9370,94477665,62053500000,61974698073,6150000,Bloomberg Top 30 Supply Chain Plus Apple Price Return Index,2764.32,1.33,0.05
20240902,483320,ACE 엔비디아밸류체인액티브,8700,80,0.93,8721.25,8720,8735,8695,404150,3523500490,131805000000,134307313090,15150000,KEDI 글로벌AI반도체 지수,4597.40,0.00,0.00
20240902,448540,ACE 엔비디아채권혼합블룸버그,20455,10,0.05,20449.46,20500,20500,20415,103739,2119557425,135003000000,137011394060,6600000,Bloomberg Blended NVIDIA Equity and Korean Bond Index,7665.80,40.58,0.53
20240902,433500,ACE 원자력테마딥서치,16530,-155,-0.93,16536.11,16855,16855,16470,3268,54047590,14877000000,14882496583,900000,DeepSearch 원자력테마 지수 (시장가격지수),1651.34,-24.18,-1.44
20240902,256440,ACE 인도네시아MSCI(합성),10430,30,0.29,10498.02,10465,10500,10410,25720,269170775,31290000000,31494052590,3000000,MSCI Indonesia Index,7522.17,26.75,0.36
20240902,145670,ACE 인버스,5260,15,0.29,5260.16,5245,5310,5245,853,4513690,2630000000,2630079402,500000,코스피 200 선물지수,1801.86,-0.50,-0.03
20240902,238720,ACE 일본Nikkei225(H),27045,0,0.0,27061.49,27495,27510,26975,4858,131699505,24340500000,24355342416,900000,Nikkei 225,38700.87,53.12,0.14
20240902,196030,ACE 일본TOPIX레버리지(H),40640,290,0.72,40672.37,41000,41165,40000,993,40140800,20320000000,20336187496,500000,TOPIX,2715.99,3.36,0.12
20240902,205720,ACE 일본TOPIX인버스(합성 H),2535,0,0.0,2546.54,2540,2545,2520,40976,103642395,7098000000,7130300386,2800000,TOPIX,2715.99,3.36,0.12
20240902,469160,ACE 일본반도체,11895,-5,-0.04,11900.87,12075,12075,11850,951,11314045,35685000000,35702614888,3000000,Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),3349.35,-9.25,-0.28
20240902,447430,ACE 주주환원가치주액티브,11690,0,0.0,11693.71,11715,11760,11665,3234,37821775,15781500000,15786503799,1350000,FnGuide 올라운드 가치주 지수,834.53,-2.69,-0.32
20240902,416090,ACE 중국과창판STAR50,5000,-140,-2.72,5178.03,5170,5170,5000,416,2110420,4000000000,4142422664,800000,STAR 50 Index(Price Return),670.01,-24.15,-3.48
20240902,168580,ACE 중국본토CSI300,22295,-235,-1.04,22622.54,22535,22720,22200,18698,416726195,98543900000,98181826959,4420000,CSI 300 Index,3265.01,-56.42,-1.70
20240902,219900,ACE 중국본토CSI300레버리지(합성),2145,-55,-2.5,2203.07,2180,2200,2140,19056,41026715,4933500000,4626449339,2300000,CSI 300 Index,3265.01,-56.42,-1.70
20240902,371870,ACE 차이나항셍테크,5035,-135,-2.61,5159.92,5100,5115,5005,3312,16745040,5538500000,5675908968,1100000,Hang Seng TECH Index,3486.40,-74.21,-2.08
20240902,354500,ACE 코스닥150,13055,55,0.42,13125.43,12995,13055,12880,3136,40569165,20888000000,21000682807,1600000,코스닥 150,1303.09,8.40,0.65
20240902,305050,ACE 코스피,27650,-20,-0.07,27651.72,27530,27650,27425,79,2176660,6912500000,6912931248,250000,코스피,2681.00,6.69,0.25
20240902,457480,ACE 테슬라밸류체인액티브,10685,235,2.25,10710.02,10660,10725,10650,515680,5516600075,317878750000,319694139464,29750000,Bloomberg EV Supporters Plus Tesla Price Return Index,4801.83,3.75,0.08
20240902,469170,ACE 포스코그룹포커스,6425,465,7.8,6422.69,6000,6500,5990,593127,3773543810,45617500000,45279971311,7100000,FnGuide 포스코그룹포커스 지수(시장가격),3213.38,232.97,7.82
20240902,261920,ACE 필리핀MSCI(합성),14275,105,0.74,14266.32,14170,14305,14170,270,3852805,5710000000,5706528078,400000,MSCI Philippines IMI Index,1670.49,3.99,0.24
20240902,069500,KODEX 200,36260,-40,-0.11,36323.78,36300,36340,35865,6423898,232609374040,6115249000000,6156880713626,168650000,코스피 200,362.09,0.54,0.15
20240902,226980,KODEX 200 중소형,13050,-140,-1.06,13045.18,13035,13065,13015,296,3858755,10440000000,10436146440,800000,코스피 200 중소형주지수,1300.38,-15.32,-1.16
20240902,337160,KODEX 200ESG,13715,15,0.11,13725.97,13555,13740,13555,3403,46492990,32916000000,32942322261,2400000,코스피 200 ESG 지수,407.52,1.05,0.26
20240902,363580,KODEX 200IT TR,12475,115,0.93,12510.01,12375,12530,12280,17013,212346255,61127500000,61299046951,4900000,코스피200 정보기술 TR,3790.85,48.62,1.30
20240902,278530,KODEX 200TR,12675,-5,-0.04,12685.97,12680,12700,12530,181313,2295536355,2281500000000,2283474201870,180000000,코스피 200 TR,463.23,0.69,0.15
20240902,337150,KODEX 200exTOP,12085,-15,-0.12,12069.62,11925,12085,11925,22,263110,14502000000,14483539150,1200000,코스피 200 초대형제외 지수,260.88,0.40,0.15
20240902,223190,KODEX 200가치저변동,11765,-15,-0.13,11781.47,11735,11790,11660,3365,39525155,18824000000,17672199798,1600000,코스피 200 가치저변동성,5770.48,-12.34,-0.21
20240902,252650,KODEX 200동일가중,11135,-25,-0.22,11131.63,11105,11135,11105,113,1255410,6681000000,6678975232,600000,코스피 200 동일가중지수,2243.72,-9.92,-0.44
20240902,360140,KODEX 200롱코스닥150숏선물,9135,-55,-0.6,9088.9,9195,9200,9100,6846,62684275,25578000000,25448925091,2800000,코스피200 롱 100% 코스닥150 숏 100% 선물지수,780.98,-9.16,-1.16
20240902,284430,KODEX 200미국채혼합,12950,-35,-0.27,12968.78,12980,12980,12900,36667,474144855,81844000000,81962706004,6320000,코스피 200 미국채 혼합지수,3036.67,3.62,0.12
20240902,252670,KODEX 200선물인버스2X,2050,5,0.24,2050.63,2045,2100,2040,153114667,316652309480,1363865000000,1353621015135,665300000,코스피 200 선물지수,1801.86,-0.50,-0.03
20240902,305720,KODEX 2차전지산업,17570,895,5.37,17661.76,16800,17715,16765,4011626,70021188515,1185975000000,1192168631141,67500000,FnGuide 2차전지 산업 지수,3080.07,175.01,6.02
20240902,462330,KODEX 2차전지산업레버리지,2740,280,11.38,2756.88,2490,2755,2480,12952212,34572942465,257012000000,258870764014,93800000,FnGuide 2차전지 산업 지수,3080.07,175.01,6.02
20240902,461950,KODEX 2차전지핵심소재10,6275,445,7.63,6274.39,5890,6315,5890,899334,5556242915,170052500000,170035838982,27100000,FnGuide 2차전지핵심소재10 지수,5571.71,400.74,7.75
20240902,471990,KODEX AI반도체핵심장비,10465,-300,-2.79,10464.92,10660,10660,10430,588081,6177042680,160114500000,160636464242,15300000,iSelect AI 반도체핵심장비 지수,2904.69,-83.11,-2.78
20240902,487240,KODEX AI전력핵심설비,8120,-335,-3.96,8112.48,8480,8480,8115,985270,8057888550,108808000000,107895997638,13400000,iSelect AI 전력핵심설비 지수(Price Return),4885.20,-222.06,-4.35
20240902,266370,KODEX IT,18395,110,0.6,18411.51,18275,18465,18100,3300,60359590,20234500000,20252660139,1100000,KRX 정보기술,1579.12,11.68,0.75
20240902,368680,KODEX K-뉴딜디지털플러스,8020,130,1.65,8021.62,7940,8020,7940,157,1250870,9624000000,9625943870,1200000,FnGuide K-뉴딜 디지털 플러스 지수,1910.88,32.35,1.72
20240902,445290,KODEX K-로봇액티브,12905,35,0.27,12891.42,12910,12910,12755,34226,440083200,149052750000,148895886414,11550000,iSelect K-로봇테마 지수,1585.38,6.82,0.43
20240902,401470,KODEX K-메타버스액티브,6690,-75,-1.11,6688.7,6765,6765,6645,60208,402401480,113730000000,113707906047,17000000,FnGuide K-메타버스 지수,1023.05,-5.89,-0.57
20240902,385520,KODEX K-미래차액티브,8705,-25,-0.29,8707.37,8740,8740,8610,5869,50878050,21762500000,21768415605,2500000,FnGuide K-미래차 지수,1575.81,10.11,0.65
20240902,385510,KODEX K-신재생에너지액티브,17455,-40,-0.23,17461.68,17615,17615,17290,7143,124257375,46255750000,46273440194,2650000,FnGuide K-신재생에너지 플러스 지수,1490.26,1.45,0.10
20240902,373490,KODEX K-이노베이션액티브,12740,-150,-1.16,12824.62,12735,12740,12735,5,63690,7644000000,7694769403,600000,FnGuide K-이노베이션 지수,1862.32,-4.83,-0.26
20240902,445150,KODEX K-친환경선박액티브,12600,-265,-2.06,12591.76,12950,12950,12545,30790,388216585,26460000000,26442697811,2100000,FnGuide K-친환경 선박 지수,1535.80,-33.21,-2.12
20240902,292190,KODEX KRX300,17130,25,0.15,17136.52,17065,17160,17000,12788,219250485,20556000000,20563828604,1200000,KRX 300,1676.52,3.50,0.21
