BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20221004,289040,KODEX MSCI KOREA ESG유니버설,8580,140,1.66,8621.03,0,0,0,0,0,13728000000,13793647659,1600000,MSCI Korea ESG Universal Capped Index,1197.43,26.07,2.23
20221004,156080,KODEX MSCI Korea,13665,340,2.55,13679.71,13530,13670,13530,171,2336490,8199000000,8207827270,600000,MSCI Korea Index,666.30,17.23,2.65
20221004,278540,KODEX MSCI Korea TR,9490,235,2.54,9488.58,9440,9495,9390,361836,3429273865,561808000000,561724060987,59200000,MSCI Korea TR Index,1197.53,30.96,2.65
20221004,275280,KODEX MSCI모멘텀,9145,215,2.41,9186.64,0,0,0,0,0,5487000000,5511982253,600000,MSCI Korea IMI Momentum Capped,2970.03,88.60,3.07
20221004,275290,KODEX MSCI밸류,9490,220,2.37,9532.81,0,0,0,0,0,6643000000,6672966819,700000,MSCI Korea IMI Enhanced Value Capped,5557.65,167.81,3.11
20221004,275300,KODEX MSCI퀄리티,7330,155,2.16,7364.94,7250,7355,7250,21,153745,4398000000,4418966899,600000,MSCI Korea IMI Quality Capped,4280.39,112.48,2.70
20221004,269420,KODEX S&P글로벌인프라(합성),14080,310,2.25,13884.2,13900,14130,13900,42241,595133570,25287680000,24936022187,1796000,S&P Global Infrastructure Index,2518.95,107.56,4.46
20221004,433970,KODEX TDF2030액티브,10110,135,1.35,10067.92,10050,10150,10050,2506,25313160,10615500000,10571311829,1050000,Samsung Korea Target Date 2030 Index (Price Return),1309.15,-1.57,-0.12
20221004,433980,KODEX TDF2040액티브,10250,150,1.49,10176.78,9830,10285,9830,1818,18620800,7687500000,7632586948,750000,Samsung Korea Target Date 2040 Index (Price Return),1408.87,-4.92,-0.35
20221004,434060,KODEX TDF2050액티브,10360,160,1.57,10280.14,10245,10395,10245,26323,272826265,10360000000,10280138858,1000000,Samsung Korea Target Date 2050 Index (Price Return),1510.88,-8.77,-0.58
20221004,329650,KODEX TRF3070,10670,45,0.42,10690.46,10730,10730,10665,25550,272978445,154715000000,155011710746,14500000,FnGuide TRF 3070 지수,1377.86,10.06,0.74
20221004,329660,KODEX TRF5050,11800,145,1.24,11736.26,11795,11810,11730,1096,12920470,21240000000,21125271500,1800000,FnGuide TRF 5050 지수,1544.99,12.13,0.79
20221004,329670,KODEX TRF7030,12890,250,1.98,12773.05,12750,12900,12750,2640,33869905,20624000000,20436876556,1600000,FnGuide TRF 7030 지수,1718.40,14.42,0.85
20221004,315930,KODEX Top5PlusTR,14025,245,1.78,14024.97,13995,14100,13995,13388,188123955,203362500000,203362012937,14500000,FnGuide TOP 5 Plus Total Return 지수,1415.94,27.23,1.96
20221004,117700,KODEX 건설,2640,80,3.13,2639.07,2600,2640,2570,271892,710989485,57552000000,57531701445,21800000,KRX 건설,533.95,15.24,2.94
20221004,300950,KODEX 게임산업,7945,175,2.25,7974.69,7865,7955,7850,32237,254618800,16684500000,15949372022,2100000,FnGuide 게임 산업 지수,973.95,25.03,2.64
20221004,266390,KODEX 경기소비재,9050,210,2.38,9068.2,8975,9060,8970,7998,72222370,6335000000,6347742178,700000,KRX 경기소비재,1040.44,25.98,2.56
20221004,279530,KODEX 고배당,9020,155,1.75,9037.99,8905,9035,8905,20018,180307405,37884000000,37959542553,4200000,FnGuide 고배당 Plus 지수,13922.64,273.00,2.00
20221004,276990,KODEX 글로벌4차산업로보틱스(합성),14330,205,1.45,14246.74,14285,14425,14285,7573,108770220,15619700000,15528947081,1090000,ROBO Global Robotics & Automation UCITS Price Return Index,720.64,46.41,6.88
20221004,102960,KODEX 기계장비,5005,215,4.49,5000.27,4870,5005,4815,14554,72182050,14814800000,14800786422,2960000,KRX 기계장비,536.65,22.90,4.46
20221004,122630,KODEX 레버리지,12445,605,5.11,12506.05,12215,12485,12175,32950708,408099941720,2250678250000,2199189094711,180850000,코스피 200,288.27,6.91,2.46
20221004,321410,KODEX 멀티에셋하이인컴(H),8715,45,0.52,8777.86,8715,8715,8715,1,8715,4357500000,4388929847,500000,Morningstar Multi-Asset High Income 10% Capped Index,950.64,21.77,2.34
20221004,244620,KODEX 모멘텀Plus,9055,220,2.49,9088.8,9015,9055,8975,7764,70003015,7244000000,7271043305,800000,FnGuide 모멘텀 Plus 지수,2948.81,86.52,3.02
20221004,428560,KODEX 미국ETF산업Top10 Indxx,10925,200,1.86,10833.46,10985,10985,10860,13850,151048430,18572500000,18416882637,1700000,Indxx US ETF Industry Top10 Index(Price Return),2589.45,140.10,5.72
20221004,314250,KODEX 미국FANG플러스(H),18610,275,1.5,18386.89,18450,18750,18450,46765,866821180,363825500000,359463734916,19550000,NYSE U.S. Big TECH 10 INDEX,4902.12,209.79,4.47
20221004,379800,KODEX 미국S&P500TR,11785,180,1.55,11667.73,11760,11820,11735,192525,2269927190,520897000000,513379975157,44200000,S&P 500 Total Return Index,8039.25,436.11,5.74
20221004,276970,KODEX 미국S&P500배당귀족커버드콜(합성 H),8440,190,2.3,8367.97,8340,8475,8340,11658,98248030,43888000000,43513456465,5200000,S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,112.77,5.84,5.46
20221004,219480,KODEX 미국S&P500선물(H),17825,330,1.89,17649.51,17705,17830,17690,35360,628224940,130122500000,128841419576,7300000,S&P 500 Futures Total Return Index,557.29,29.76,5.64
20221004,185680,KODEX 미국S&P바이오(합성),24715,305,1.25,24859.72,25050,25090,24715,2101,52370475,12752940000,12827617359,516000,S&P Biotechnology Select Industry Index,6461.47,290.28,4.70
20221004,200030,KODEX 미국S&P산업재(합성),21500,410,1.94,21279.67,21520,21565,21445,263,5662405,12341000000,12214533182,574000,S&P Select Sector Industrial Index,890.42,55.54,6.65
20221004,218420,KODEX 미국S&P에너지(합성),12735,680,5.64,12721.74,12600,12750,12585,18775,237942595,26030340000,26639326702,2044000,S&P Select Sector Energy Index,834.27,77.88,10.30
20221004,379810,KODEX 미국나스닥100TR,10690,120,1.14,10564.72,10670,10715,10655,216226,2312235225,377891500000,371878140137,35350000,NASDAQ-100 Total Return Index,13728.35,727.95,5.60
20221004,409820,KODEX 미국나스닥100레버리지(합성 H),4390,120,2.81,4270.91,4325,4390,4315,1346333,5855414390,145528500000,141580579337,33150000,NASDAQ 100,11582.54,611.32,5.57
20221004,304940,KODEX 미국나스닥100선물(H),14260,205,1.46,14078.2,14150,14260,14135,79447,1128238590,111941000000,110513853214,7850000,NASDAQ 100,11582.54,611.32,5.57
20221004,409810,KODEX 미국나스닥100선물인버스(H),13300,-270,-1.99,13544.92,13375,13425,13300,113024,1509625815,20615000000,20994625566,1550000,NASDAQ 100,11582.54,611.32,5.57
20221004,280930,KODEX 미국러셀2000(H),11115,305,2.82,10996.53,11010,11140,11010,775,8588360,22230000000,21993059378,2000000,FTSE Russell 2000 Index,1775.77,111.05,6.67
20221004,411420,KODEX 미국메타버스나스닥액티브,6815,145,2.17,6713.62,6745,6820,6700,35689,242391445,114492000000,111446066629,16800000,Nasdaq CB Insights Metaverse US Index (Price Return),671.72,41.52,6.59
20221004,390390,KODEX 미국반도체MV,9445,225,2.44,9339.64,9355,9475,9355,11398,107618520,61392500000,60707643355,6500000,MVIS US Listed Semiconductor 25 Index,2993.05,222.73,8.04
20221004,441640,KODEX 미국배당프리미엄액티브,10145,130,1.3,10132.95,10180,10180,10100,428036,4344840265,33478500000,33438728712,3300000,S&P 500,3790.93,205.31,5.73
20221004,390400,KODEX 미국스마트모빌리티S&P,6730,140,2.12,6614.77,6590,6750,6590,7319,49285895,10768000000,10583633225,1600000,S&P Kensho Smart Transportation,199.92,14.89,8.05
20221004,419420,KODEX 미국클린에너지나스닥,11050,250,2.31,10975.08,11045,11090,10940,23624,260644195,14365000000,14267605047,1300000,Nasdaq Clean Edge Green Energy Index (Price Return),795.68,51.55,6.93
20221004,266360,KODEX 미디어&엔터테인먼트,12260,-100,-0.81,12272.28,12445,12445,12225,4356,53541230,22068000000,22090108349,1800000,KRX 미디어&엔터테인먼트,1882.20,-13.23,-0.70
20221004,244580,KODEX 바이오,7485,185,2.53,7659.11,7415,7500,7345,43088,320783955,33532800000,34925556146,4480000,FnGuide 바이오 지수,2600.67,71.55,2.83
20221004,091160,KODEX 반도체,23500,1330,6.0,23487.34,22780,23515,22700,438333,10205274215,184475000000,184375609086,7850000,KRX 반도체,2436.61,132.55,5.75
20221004,325020,KODEX 배당가치,10640,280,2.7,10637.77,10500,10640,10500,1134,12006280,136192000000,136163485035,12800000,FnGuide SLV 배당가치 지수,1257.08,34.92,2.86
20221004,211900,KODEX 배당성장,11810,240,2.07,11817.58,11645,11815,11645,1454,17114245,15353000000,15362850958,1300000,코스피 배당성장 50,2946.05,62.47,2.17
20221004,237370,KODEX 배당성장채권혼합,11015,50,0.46,11058.15,11020,11020,10920,6957,76481035,19827000000,19904672510,1800000,배당성장채권혼합지수,1731.07,16.95,0.99
20221004,244670,KODEX 밸류Plus,7605,160,2.15,7615.78,7605,7620,7570,13437,102153975,6844500000,6854199920,900000,FnGuide 벨류 Plus 지수,1495.56,33.30,2.28
20221004,140700,KODEX 보험,6035,75,1.26,6053.42,5965,6115,5955,187635,1137782670,15691000000,15738901559,2600000,KRX 보험,1231.16,17.32,1.43
20221004,102780,KODEX 삼성그룹,8005,185,2.37,8005.63,7920,8005,7860,634957,5047628010,1566578500000,1566701806943,195700000,삼성그룹,7990.68,184.75,2.37
20221004,213610,KODEX 삼성그룹밸류,7815,190,2.49,7810.47,7715,7815,7715,77712,604320955,334482000000,334288293563,42800000,WISE 삼성그룹 밸류 인덱스,7766.07,187.40,2.47
20221004,251350,KODEX 선진국MSCI World,20085,480,2.45,19863.58,19910,20165,19910,23650,473780825,476014500000,470766907657,23700000,MSCI World,2511.72,133.07,5.59
20221004,117460,KODEX 에너지화학,13755,550,4.17,13760.2,13465,13755,13450,16257,222535600,17331300000,17337853034,1260000,KRX 에너지화학,2759.16,113.47,4.29
20221004,140710,KODEX 운송,4405,55,1.26,4410.59,4405,4440,4395,46843,206973105,15858000000,15878108134,3600000,KRX 운송,889.65,9.97,1.13
20221004,091170,KODEX 은행,5550,160,2.97,5548.6,5460,5580,5445,563466,3113067705,153457500000,153418801222,27650000,KRX 은행,560.15,16.27,2.99
20221004,114800,KODEX 인버스,5315,-130,-2.39,5306.91,5370,5375,5300,42959964,228679003865,974239500000,990799960099,183300000,코스피 200 선물지수,1466.36,38.18,2.67
20221004,101280,KODEX 일본TOPIX100,15740,705,4.69,15191.39,15145,15790,15145,2069,32625415,9444000000,9114835703,600000,TOPIX100,1252.52,50.08,4.16
20221004,091180,KODEX 자동차,16700,295,1.8,16698.85,16600,16780,16500,295958,4924719620,565295000000,565256111200,33850000,KRX 자동차,1712.68,30.81,1.83
20221004,102970,KODEX 증권,5125,55,1.08,5125.63,5105,5185,5105,111969,575298060,33568750000,33572860556,6550000,KRX 증권,516.92,5.85,1.14
20221004,419430,KODEX 차이나2차전지MSCI(합성),9450,60,0.64,9386.08,9500,9500,9395,11497,108426105,79380000000,78843101202,8400000,MSCI China all shares IMI Select Batteries Index(Price Return),2149.41,-2.07,-0.10
20221004,169950,KODEX 차이나A50,20335,125,0.62,20202.66,20405,20405,20115,573,11626110,26435500000,26263455099,1300000,FTSE China A50 Index,12908.11,0.00,0.00
20221004,283580,KODEX 차이나CSI300,12565,65,0.52,12402.05,12500,12590,12265,35462,442033305,92981000000,91775159583,7400000,CSI 300 Index,3804.89,0.00,0.00
20221004,099140,KODEX 차이나H,15700,150,0.96,15429.17,15405,15700,15405,4636,72171470,45530000000,44744588143,2900000,Hang Seng China H,5856.82,-57.26,-0.97
20221004,204450,KODEX 차이나H레버리지(H),1950,60,3.17,1834.66,1930,1950,1900,186979,359515020,43290000000,40729553817,22200000,Hang Seng China H,5856.82,-57.26,-0.97
20221004,415340,KODEX 차이나과창판STAR50(합성),7785,-105,-1.33,7875.66,7900,7950,7735,5788,45465090,108990000000,110259217396,14000000,STAR 50 Index(Price Return),939.38,0.00,0.00
20221004,428510,KODEX 차이나메타버스액티브,9335,155,1.69,9219.46,9285,9335,9255,21,195385,7001250000,6914595343,750000,Bloomberg Greater China Media & Tech Index(Price Return),1194.24,10.84,0.92
20221004,256750,KODEX 차이나심천ChiNext(합성),11030,-40,-0.36,11051.13,11070,11070,10980,11936,131572360,44120000000,44204517146,4000000,SZSE ChiNext Price Index,2288.97,0.00,0.00
20221004,372330,KODEX 차이나항셍테크,5540,90,1.65,5399.13,5490,5560,5490,16346,90477745,126312000000,122560300657,22800000,Hang Seng TECH Index,3427.13,-22.99,-0.67
20221004,117680,KODEX 철강,7240,260,3.72,7266.17,7060,7280,7040,179323,1288591815,32435200000,32552430782,4480000,KRX 철강,1454.97,55.87,3.99
20221004,279540,KODEX 최소변동성,9675,205,2.16,9690.95,9620,9675,9615,11622,112274550,11610000000,11629134115,1200000,KRX 최소변동성지수,5767.82,138.22,2.46
20221004,229200,KODEX 코스닥150,9895,360,3.78,9959.15,9720,9915,9710,8890533,87609645850,495244750000,481027125408,50050000,코스닥 150,993.04,36.56,3.82
20221004,233740,KODEX 코스닥150레버리지,6715,455,7.27,6744.97,6535,6720,6470,28074199,184761725765,991134000000,987463126306,147600000,코스닥 150,993.04,36.56,3.82
20221004,360150,KODEX 코스닥150롱코스피200숏선물,8580,105,1.24,8576.67,8485,8580,8450,767,6544830,12870000000,12865007674,1500000,코스닥150 롱 100% 코스피200 숏 100% 선물지수,988.29,10.58,1.08
20221004,251340,KODEX 코스닥150선물인버스,5495,-235,-4.1,5507.25,5590,5615,5490,46607317,259126017230,393991500000,372290216602,71700000,F-코스닥150 지수,1171.43,42.10,3.73
20221004,226490,KODEX 코스피,22510,555,2.53,22506.79,22325,22525,22210,415862,9342526810,396176000000,398370200345,17600000,코스피,2209.38,53.89,2.50
20221004,237350,KODEX 코스피100,22320,520,2.39,22354.19,22145,22375,22145,7387,164795395,15624000000,15647930040,700000,코스피 100,2168.72,51.07,2.41
20221004,359210,KODEX 코스피TR,10495,260,2.54,10487.33,10390,10495,10370,3206,33595915,35683000000,37754372557,3400000,코스피 TR,2684.51,65.48,2.50
20221004,337140,KODEX 코스피대형주,10540,230,2.23,10563.25,10470,10575,10470,22533,237737585,32674000000,32746086371,3100000,코스피 대형주,2180.37,53.38,2.51
20221004,244660,KODEX 퀄리티Plus,7110,175,2.52,7123.84,7110,7110,7110,100,711000,3555000000,3561922030,500000,FnGuide 퀄리티 Plus 지수,1746.21,45.24,2.66
20221004,375770,KODEX 탄소효율그린뉴딜,7160,135,1.92,7191.97,7110,7190,7110,5507,39452865,22912000000,23014293636,3200000,KRX/S&P 탄소효율 그린뉴딜지수,1200.55,31.80,2.72
20221004,266410,KODEX 필수소비재,6725,10,0.15,6737.6,6755,6770,6675,27285,184163510,14795000000,14822716786,2200000,KRX 필수소비재,1214.48,1.02,0.08
20221004,298770,KODEX 한국대만IT프리미어,15520,220,1.44,15211.88,15410,15520,15405,1649,25527900,60528000000,59326315228,3900000,한국 대만 IT 프리미어지수,2221.80,34.34,1.57
