BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20220801,418670,TIGER 글로벌사이버보안INDXX,9995,-105,-1.04,10100.29,10100,10100,9995,3844,38652340,10394800000,10504300996,1040000,Indxx Cybersecurity 지수 (총수익),1735.30,5.31,0.31
20220801,276000,TIGER 글로벌자원생산기업(합성 H),14845,325,2.24,14931.58,14840,14845,14715,1209,17926840,14102750000,14185004215,950000,MorningStar Global Upstream Resources Index(PR),4171.89,-6.61,-0.16
20220801,394660,TIGER 글로벌자율주행&전기차SOLACTIVE,10200,175,1.75,10213.33,10105,10200,10035,104123,1059497045,250920000000,251247928559,24600000,Solactive Autonomous & Electric Vehicles 지수(Net Total Return),1665.43,12.17,0.74
20220801,371450,TIGER 글로벌클라우드컴퓨팅INDXX,8200,-60,-0.73,8205.13,8215,8215,8130,14302,116777810,47560000000,47589764593,5800000,Indxx Global Cloud Computing Index(Net Total Return),4529.19,36.50,0.81
20220801,105010,TIGER 라틴35,3710,5,0.13,3727.06,3740,3750,3700,8196,30563790,5565000000,5590587420,1500000,BNY Latin America 35 ADR,2160.65,-18.88,-0.87
20220801,123320,TIGER 레버리지,15075,20,0.13,15096.78,15045,15190,14860,52621,792416405,45225000000,45290339330,3000000,코스피 200,322.97,-0.34,-0.11
20220801,174350,TIGER 로우볼,11145,-70,-0.62,11132.51,11180,11180,11120,105,1173265,19169400000,19147913842,1720000,FnGuide Low Vol 지수,11390.62,-78.24,-0.68
20220801,341850,TIGER 리츠부동산인프라채권TR KIS,5420,60,1.12,5410.47,5365,5420,5345,2568,13846100,39295000000,39225882787,7250000,KIS 리츠부동산인프라채권TR 지수,38769.07,431.26,1.12
20220801,147970,TIGER 모멘텀,21690,40,0.18,21689.58,21650,21795,21650,10079,218586090,5639400000,5639290272,260000,FnGuide 모멘텀 지수,21646.18,42.86,0.20
20220801,360750,TIGER 미국S&P500,13470,100,0.75,13520.37,13395,13515,13395,757603,10215777320,1749079500000,1758324725836,129850000,S&P 500,4118.63,-11.66,-0.28
